Soil_Type,Fertility,Photoperiod,N-P-K Ratio,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Yield,Category_pH,Season,Name
High,"Short Day Period, Day Neutral",10:10:10,5:01:44,995.3140026,6.455490609,12.30931796,216.1199139,51.52951829,122.6627739,62.02866045,59.39517169,14.55055526,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:47:07,986.6752107,6.959721391,13.25066976,221.5847574,45.6961896,120.5684893,70.77050372,58.15939304,14.51437062,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,20:40:48,1143.41624,7.02489066,12.40047813,217.1340399,47.59110182,117.4249538,65.93401623,59.26669397,11.77788364,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,17:12:07,1079.227304,6.850786618,11.74726792,230.2067066,48.84582397,121.651105,73.96150813,60.13167306,14.22753592,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:15:43,1076.896652,6.89138563,11.95987352,211.8774163,54.66249944,119.9091815,71.84615646,58.14317218,13.85264244,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,13:16:06,1078.319391,6.867889018,11.60845907,218.8842236,56.80930898,118.2574394,72.15272465,61.86703035,14.52019518,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,21:10:42,997.0008219,6.860548656,11.58671717,221.3290733,52.66457313,120.4040466,75.13704983,56.12791747,15.64989533,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,10:32:05,963.985154,6.606327292,11.595767,218.4588223,57.2880402,120.7960966,69.35301255,64.00154568,15.89825458,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:50:56,1074.686887,6.992649522,11.69019419,220.6982795,58.91910014,122.6367566,74.83090489,57.44674312,15.07117482,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,17:51:31,1049.452604,6.597940699,11.86543586,211.9710373,53.53970014,122.4702563,66.21740637,60.7873944,15.34080285,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:11:29,965.0863743,6.36985135,12.99276354,215.4179816,55.99572474,121.6610581,76.66877829,59.17077087,14.37741174,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:36:47,1034.552221,6.464804163,11.71873336,207.9212874,54.86281422,117.6085982,67.25198902,62.07863936,15.03058497,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,1:34:12,911.8578154,6.847458587,12.3527301,214.3053087,56.25983833,124.4824159,68.04919835,61.31674582,15.71081186,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,7:05:46,1033.733557,6.571726488,12.24693316,225.5820953,49.1343871,119.3629346,73.59960001,59.49621548,16.47472566,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,0:30:56,1017.321527,6.696426025,11.45984663,210.4853154,60.21586212,122.5592738,66.70969161,61.6933706,13.80781279,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,12:00:33,976.3928944,6.635717645,11.12522657,211.9876506,49.85686673,118.1143886,69.05232221,62.06279154,14.6324427,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:24:10,1132.543355,6.923848114,12.12476138,198.1975329,53.32353183,125.4230807,70.51415006,58.0763458,14.64443723,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,5:53:56,927.5303002,6.640921216,12.9411804,229.4907017,56.33231912,114.1077631,74.65359583,58.31038616,16.13090426,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,20:55:12,1051.217672,6.239197994,11.7860876,208.2446297,58.61428832,120.6641573,66.28054042,61.06390665,15.3623705,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,19:03:48,1055.405439,6.48854622,11.57764516,213.6326201,53.82781723,121.0037088,65.72919074,60.40186054,15.53382511,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,8:50:04,935.9726349,7.065265717,11.4329762,208.0986109,51.45575166,123.2630936,70.5241776,61.99563121,14.93358443,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,5:01:33,1001.054362,6.960613153,12.6745552,197.1076894,56.3435753,120.5394414,71.61009352,59.46314084,14.30576048,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,20:45:23,998.3040676,6.430111482,12.18453647,217.8509722,50.05659146,118.4647622,67.50461613,56.15315277,13.83395253,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,19:57:27,1081.065475,6.983356172,12.07940299,200.8242276,56.76503511,118.2251082,72.19061187,58.49097354,13.67257506,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,15:13:38,1069.00395,6.506048223,11.76143887,229.06943,50.60608793,114.6334641,70.52611618,57.94879711,13.83196704,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,19:54:48,1022.506723,7.103408357,10.44017684,209.0827276,47.06229928,125.1273795,72.23252641,60.33015628,13.88650035,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,14:30:12,1042.951478,6.632431495,11.9734319,222.5794301,65.28394955,122.4855489,72.1502793,61.86346504,12.44226489,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,15:29:01,1049.333846,6.914213832,11.78762879,225.337085,60.54658607,133.4552255,74.58955855,59.73738892,14.45000794,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,18:41:00,1084.053501,6.730908734,12.00856675,211.2983821,55.92868153,119.9514477,69.93741422,63.11167612,14.20106662,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,17:11:53,965.5442583,6.700969918,11.07585227,204.8684587,51.24392075,117.110055,68.61025632,60.52373761,14.03945286,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,9:38:30,1014.196756,6.729445799,12.95925326,210.2030301,54.15382717,119.47667,66.71074993,61.7237038,14.34486667,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,16:53:08,977.6358505,6.381269506,11.92561523,204.6540193,61.92588554,117.8018297,72.37401561,60.47085126,14.91605104,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:21:19,977.8648376,6.689262779,12.20556842,218.9245818,55.1097393,119.9268359,72.6423944,60.96868518,13.17111305,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,19:06:49,1031.631977,6.566938426,12.2114026,221.6992431,54.6395027,119.2687548,74.86142648,58.24822872,12.16389712,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,7:46:53,956.0955871,7.204257198,11.7501289,219.7422797,47.24034039,117.8052571,69.79541888,58.53352876,14.60736445,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,13:05:30,1011.825217,7.061890696,12.06338864,207.8953012,59.11252469,120.3705767,70.86731053,60.97923807,14.21311091,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,16:26:55,878.3930241,5.999932504,12.07049627,209.7355458,57.49029217,123.7121355,73.85372578,58.84076105,14.03547758,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,16:32:40,991.4157157,6.793363721,11.58107,219.3028361,49.51769519,114.6645332,68.48704329,57.18899334,13.50255532,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:36:33,913.6279464,6.664107018,11.44172819,216.695288,57.56995213,114.5072835,74.38739863,60.05326392,15.17408215,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,7:18:55,1037.534642,6.976548506,11.60840976,185.4032982,59.66285803,118.5724606,70.77606844,61.13997348,13.62412493,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:44:34,1030.642807,6.716002721,13.93663348,199.6701477,54.71749965,118.2881359,74.66014117,58.75414413,15.79582034,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,5:46:00,1038.110398,6.931506545,12.675087,202.8105888,49.47668722,116.6579107,71.15032497,57.45044515,13.89336616,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:26:13,1046.675106,6.493991933,11.82890208,230.3912983,54.37042795,119.5373134,69.53314442,58.72647111,13.19010126,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,6:39:41,1001.616403,7.084768735,13.0381894,209.11507,56.49000297,124.0847698,72.05060509,61.26086289,14.79495634,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,3:44:21,1111.377836,6.618967036,11.87091377,199.0072791,47.95362829,118.9161547,70.0453338,59.00476542,14.62615254,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,1:19:40,932.6484765,6.874243431,11.12897514,210.3942988,50.30572297,121.8416428,68.93584686,60.05458953,13.3807082,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,1:04:40,1040.42637,6.423221324,13.24067282,199.1369151,52.55169164,117.9095713,74.17597395,61.64680775,14.57596157,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,23:18:21,1149.227955,6.941500203,12.51257187,211.6974791,62.24377911,118.2347829,68.71931309,61.90708584,13.61200983,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,11:20:12,923.5087231,6.964282997,12.52942937,211.8902676,56.33372525,117.2372646,69.47271083,60.74822856,14.28208041,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,19:11:03,1073.247467,6.619793278,11.65624847,203.3806616,53.25540881,118.2286134,62.16054473,62.2483379,14.03137457,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,14:41:13,930.7055428,6.924094634,12.39657634,223.2758062,58.85327501,123.5270541,69.79242381,59.72903679,16.33101563,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,14:35:34,912.3279536,7.089531736,11.86235988,219.823583,44.14103137,127.7704817,68.06145688,62.8731896,15.41392655,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,7:45:46,1041.991315,6.645359156,12.71250836,216.827789,53.27192152,118.4107105,65.55574814,57.78300618,14.32206919,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:15:44,968.1279818,6.911047938,12.49651102,215.2989004,49.95394153,120.5757617,70.38866125,60.15931743,14.08852272,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,5:52:19,949.3933122,6.930241907,12.05592223,214.2714336,57.08407627,119.2095423,71.51407427,59.90203284,14.16132014,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,1:52:48,953.879994,7.208916459,10.5652566,230.8369262,57.74495218,122.7433129,78.37867506,58.85000562,14.77884537,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:05:08,995.8922249,6.660579787,13.24322039,219.8872768,56.13651469,118.6537099,65.47146122,60.16837516,15.57495275,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,20:26:07,914.439187,6.294046461,11.51767407,211.8336729,57.13394532,127.9263738,73.32421228,60.97571213,14.412658,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:00:03,970.1453073,6.586479287,11.10050172,224.6612586,61.28427664,119.8328556,70.12272603,60.36513598,13.13708216,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,10:04:48,984.1770173,7.106877347,11.21179229,201.8936312,63.11612268,123.1596282,73.92483708,59.88383537,13.87281702,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,6:07:46,998.2665052,7.179648247,12.78717076,221.5233867,60.99474333,119.1690802,70.60234716,58.67204851,15.60897805,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,13:41:03,976.4678709,6.572641152,12.6531391,215.3762349,62.25732628,122.6288449,68.6156774,61.50691116,16.16696986,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:12:56,1101.382325,6.672007949,12.89887714,219.1697333,55.40467678,122.1661617,67.67235888,60.99248538,13.7010482,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,11:12:19,991.4822355,6.638384447,12.42789817,205.8370846,59.79636295,118.4018684,72.29185253,58.58840771,12.77725353,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,10:25:16,875.3180289,6.840501949,11.35231623,210.6263814,53.48339016,119.5050481,68.50617226,58.5512301,15.31363341,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,17:16:18,947.7599929,6.305206219,12.50427111,215.842923,57.63984525,119.3955894,66.96211992,59.66333978,15.07627797,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,21:54:51,1130.240678,6.980391675,11.93801447,215.979741,53.89601249,117.2590729,74.69257804,61.03857819,13.73110473,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,14:24:38,982.4517048,7.278966406,11.02938614,217.2317263,62.20802615,122.1243787,65.30572315,59.40562724,14.61601053,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,21:24:12,1064.989014,6.996290073,12.37109003,202.4623892,58.92316125,119.7543917,62.89676766,59.92797515,14.97105941,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,16:02:32,962.9893668,7.192341252,11.83118079,206.9465684,59.21668224,120.6490992,66.92376555,61.46106661,16.08452284,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,6:53:51,1045.553796,6.778693069,12.34396572,220.6003063,55.05711531,124.4682485,72.0535553,61.43352514,13.5072795,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:12:36,884.2106992,6.524990889,11.1845675,208.4783525,55.18284179,122.3764585,72.3463911,58.51774973,14.39033248,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,7:39:26,935.9534993,6.577295595,12.06844746,210.3807103,61.09198763,120.1480999,70.0845909,62.17011434,14.5287214,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,2:55:09,904.7971126,6.226254516,11.51253594,207.4923355,62.92604462,121.4671895,64.62814955,60.40573765,14.37331642,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,21:43:15,986.1202916,6.486985449,11.29354904,219.5614559,58.43137792,118.1981998,70.84792495,59.39459133,13.59620128,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,11:53:37,1049.252488,7.144175868,12.23122495,213.1498555,62.43290454,119.3863577,71.16423407,57.8093426,14.84495754,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,14:06:52,992.890482,6.778491514,12.04282822,205.0216123,47.49258449,118.8177459,75.52806711,61.97099817,14.22472974,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,19:09:39,1024.357939,6.28644164,11.42972704,196.0618428,53.47890617,122.7178154,68.2177068,62.51613191,15.45391884,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,20:37:12,981.8771007,6.970523829,12.75077732,214.4374962,64.51661831,122.5159701,73.31461964,58.6008033,14.11931655,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,16:48:44,1032.875479,6.733829762,11.9182245,204.1350041,54.06354143,119.6142235,66.55815621,55.83189514,13.45878905,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,11:33:52,930.5047376,6.563983407,10.93152921,209.0870496,50.24495236,119.8293004,68.83989137,63.08378644,14.37544074,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,18:07:56,877.1326739,6.781776329,11.45483708,209.9989651,50.34373478,114.1585671,74.14777638,58.21365662,13.15494609,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:35:20,1015.505751,6.409622247,10.90833618,220.6107698,57.41593895,123.7976996,69.44317806,58.64320111,12.54265956,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,7:37:33,1056.985142,7.352133532,11.35192264,220.2965953,51.10018587,123.0387651,71.59215871,60.76860696,13.58428011,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,22:46:40,1069.45142,6.590680926,11.84138466,218.1157202,59.66003984,117.7514744,71.28445628,56.58016491,14.15583792,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,20:44:40,1076.026424,7.338734956,13.31277675,224.3474737,51.85115059,119.6672106,72.44906194,61.89280782,15.44272787,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:08:42,1027.085404,7.004385799,11.25352107,208.7685932,52.98521207,117.5163609,68.01677029,63.11931059,14.47440432,neutral,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,17:02:05,1055.836209,6.889341652,12.65717614,217.4005872,57.75463088,123.5811659,76.9609299,64.44827935,14.45280735,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,21:51:03,955.0365174,6.802073594,12.23885982,229.5158436,65.81937173,121.2638073,64.49116034,60.88479549,12.75336503,low_acidic,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,18:25:41,947.7895171,6.899838176,12.6905383,215.341709,52.22017419,118.9371474,69.11086834,61.73179876,14.0965154,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,14:13:41,1009.518375,6.58739246,11.43555043,220.1595706,60.80627931,120.6339159,69.0727126,58.1743793,15.38565593,low_alkaline,Sandy loam,Spring,Spinach
High,"Short Day Period, Day Neutral",10:10:10,23:45:32,972.0165453,6.491516122,13.38919742,227.7695108,55.52067898,119.1354186,71.09382833,60.47262243,14.15995603,low_acidic,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,15:56:56,1089.358678,6.573217322,12.02651896,214.865817,49.70816012,121.8793612,73.32069714,59.82066271,14.49139099,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,4:03:24,1085.894651,6.890561852,11.67326829,208.6177777,59.37468766,118.7053559,71.93552474,60.59175538,14.07937531,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,15:09:29,890.4382076,6.84493868,12.11444401,219.1630115,63.29308149,120.2173342,70.61505304,61.03750331,14.95183386,neutral,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,1:17:53,937.7256232,6.473570318,11.73045733,208.1974298,56.92608063,114.4829161,67.49275651,60.05258282,13.68300354,low_alkaline,Sandy loam,Fall,Spinach
High,"Short Day Period, Day Neutral",10:10:10,1:33:41,1122.222305,7.177974628,11.05229174,214.2870882,51.07391183,126.8215281,68.15000922,62.93533497,13.4133813,low_acidic,Sandy loam,Fall,Spinach
